date,cash,positions_value,total_value,num_positions,daily_return,peak,drawdown,month,year
2024-04-01,91954522.07514998,8520149.0,100474671.07514998,4,0.00018609146557824197,100552324.07514998,-0.07722645967085189,2024-04,2024
2024-04-02,91954522.07514998,8522208.0,100476730.07514998,4,2.0492726952703322e-05,100552324.07514998,-0.07517876955633881,2024-04,2024
2024-04-03,91954522.07514998,8537054.0,100491576.07514998,4,0.0001477556045952344,100552324.07514998,-0.060414317181369824,2024-04,2024
2024-04-04,91954522.07514998,8449274.0,100403796.07514998,4,-0.0008735060532273353,100552324.07514998,-0.14771215023234505,2024-04,2024
2024-04-05,91954522.07514998,8426895.0,100381417.07514998,4,-0.00022288997901287466,100552324.07514998,-0.16996822457556415,2024-04,2024
2024-04-08,93558411.60189998,6830140.0,100388551.60189998,3,7.107417844731678e-05,100552324.07514998,-0.16287288708275177,2024-04,2024
2024-04-09,91672234.38309999,8734584.0,100406818.38309999,4,0.0001819608003952311,100552324.07514998,-0.14470644352411804,2024-04,2024
2024-04-10,91672234.38309999,8539850.0,100212084.38309999,4,-0.0019394499610274618,100552324.07514998,-0.3383707887206162,2024-04,2024
2024-04-11,91672234.38309999,8387576.0,100059810.38309999,4,-0.0015195173410211815,100552324.07514998,-0.48980836254158,2024-04,2024
2024-04-12,89733741.181,10232026.0,99965767.181,5,-0.0009398698812232986,100552324.07514998,-0.5833349945363896,2024-04,2024
2024-04-15,89733741.181,10345206.0,100078947.181,5,0.001132187579724997,100552324.07514998,-0.47077668119953175,2024-04,2024
2024-04-16,89733741.181,10532204.0,100265945.181,5,0.0018685048680797678,100552324.07514998,-0.2848058429121512,2024-04,2024
2024-04-17,89733741.181,10441225.0,100174966.181,5,-0.0009073768749275901,100552324.07514998,-0.3752851041692107,2024-04,2024
2024-04-18,87838678.1902,12420966.0,100259644.1902,6,0.0008453011009457168,100552324.07514998,-0.29107222298635427,2024-04,2024
2024-04-19,87838678.1902,12461684.0,100300362.1902,6,0.00040612551868579594,100552324.07514998,-0.25057788297530836,2024-04,2024
2024-04-22,87838678.1902,12410254.0,100248932.1902,6,-0.0005127598632442831,100552324.07514998,-0.3017253830187312,2024-04,2024
2024-04-23,87838678.1902,12495709.0,100334387.1902,6,0.000852428032229513,100552324.07514998,-0.21673977897030233,2024-04,2024
2024-04-24,87838678.1902,12395784.0,100234462.1902,6,-0.0009959197718582002,100552324.07514998,-0.3161159007249013,2024-04,2024
2024-04-25,86179433.38165,14190523.0,100369956.38165,7,0.00135177251904528,100552324.07514998,-0.18136596560780222,2024-04,2024
2024-04-26,82777194.3628,17667485.0,100444679.3628,9,0.0007444755765946276,100552324.07514998,-0.10705343048016518,2024-04,2024
2024-04-29,82777194.3628,17512861.0,100290055.3628,9,-0.001539394629769375,100552324.07514998,-0.260828095981122,2024-04,2024
2024-04-30,82777194.3628,17731230.0,100508424.3628,9,0.002177374408759203,100552324.07514998,-0.04365857552648078,2024-04,2024
2024-05-01,82777194.3628,17686705.0,100463899.3628,9,-0.00044299769180822235,100552324.07514998,-0.08793900405911545,2024-05,2024
2024-05-02,82777194.3628,17512368.0,100289562.3628,9,-0.0017353198622166444,100552324.07514998,-0.2613183879803716,2024-05,2024
2024-05-03,82777194.3628,17272455.0,100049649.3628,9,-0.002392203080237909,100552324.07514998,-0.4999135693515111,2024-05,2024
2024-05-06,82777194.3628,17488837.0,100266031.3628,9,0.0021627462102875583,100552324.07514998,-0.2847201345003363,2024-05,2024
2024-05-07,82777194.3628,17473903.0,100251097.3628,9,-0.00014894376287777344,100552324.07514998,-0.2995721034999178,2024-05,2024
2024-05-08,82777194.3628,17612415.0,100389609.3628,9,0.0013816507115003152,100552324.07514998,-0.16182093635983258,2024-05,2024
2024-05-09,82777194.3628,17668410.0,100445604.3628,9,0.0005577768491720203,100552324.07514998,-0.10613351141463598,2024-05,2024
2024-05-10,82777194.3628,17735875.0,100513069.3628,9,0.0006716570668072741,100552324.07514998,-0.03903909005687745,2024-05,2024
2024-05-13,81324082.4536,19435883.0,100759965.4536,10,0.0024563580872138946,100759965.4536,0.0,2024-05,2024
2024-05-14,79660691.95210001,20905247.0,100565938.95210001,11,-0.0019256308855062354,100759965.4536,-0.19256308855062565,2024-05,2024
2024-05-15,79660691.95210001,21193555.0,100854246.95210001,11,0.002866855348880426,100854246.95210001,0.0,2024-05,2024
2024-05-16,79660691.95210001,21329001.0,100989692.95210001,11,0.0013429875696193694,100989692.95210001,0.0,2024-05,2024
2024-05-17,79660691.95210001,21513765.0,101174456.95210001,11,0.0018295332384823393,101174456.95210001,0.0,2024-05,2024
2024-05-20,79660691.95210001,21448731.0,101109422.95210001,11,-0.0006427906999371125,101174456.95210001,-0.0642790699937136,2024-05,2024
2024-05-21,81116529.52435,19877690.0,100994219.52435,10,-0.0011393935835691815,101174456.95210001,-0.17814518919072414,2024-05,2024
2024-05-22,81116529.52435,19817824.0,100934353.52435,10,-0.0005927665987415232,101174456.95210001,-0.2373162505469941,2024-05,2024
2024-05-23,81116529.52435,19786954.0,100903483.52435,10,-0.0003058423512124486,101174456.95210001,-0.2678279043081949,2024-05,2024
2024-05-24,81116529.52435,19774863.0,100891392.52435,10,-0.00011982737936977461,101174456.95210001,-0.279778549129273,2024-05,2024
2024-05-27,79468847.22655,21470066.0,100938913.22655,11,0.0004710084875527709,101174456.95210001,-0.23280947844526262,2024-05,2024
2024-05-28,79468847.22655,21400655.0,100869502.22655,11,-0.0006876535300535114,101174456.95210001,-0.30141473919092887,2024-05,2024
2024-05-29,79468847.22655,21273002.0,100741849.22655,11,-0.0012655262213280283,101174456.95210001,-0.4275859130677859,2024-05,2024
2024-05-30,81445893.68335,19233247.0,100679140.68335,10,-0.0006224676604752455,101174456.95210001,-0.48956652071235157,2024-05,2024
2024-05-31,79828019.7484,20926915.0,100754934.7484,11,0.0007528278900232888,101174456.95210001,-0.414652291040835,2024-05,2024
2024-06-03,79828019.7484,21141811.0,100969830.7484,11,0.002132858311472585,101174456.95210001,-0.20225085447889693,2024-06,2024
2024-06-04,79828019.7484,21008010.0,100836029.7484,11,-0.001325158208231647,101174456.95210001,-0.33449866092212466,2024-06,2024
2024-06-05,83016960.53920001,17758080.0,100775040.53920001,9,-0.0006048354873964268,101174456.95210001,-0.3947798930011558,2024-06,2024
2024-06-06,81419626.94680001,19525954.0,100945580.94680001,10,0.0016922881567451586,101174456.95210001,-0.2262191586640878,2024-06,2024
2024-06-07,81419626.94680001,19352412.0,100772038.94680001,10,-0.0017191639135888392,101174456.95210001,-0.3977466422088343,2024-06,2024
2024-06-10,80000301.98485,20911018.0,100911319.98485,11,0.0013821397235351807,101174456.95210001,-0.2600824112894264,2024-06,2024
2024-06-11,80000301.98485,20816686.0,100816987.98485,11,-0.0009348009719243322,101174456.95210001,-0.3533193831910008,2024-06,2024
2024-06-12,80000301.98485,20944615.0,100944916.98485,11,0.001268923051135129,101174456.95210001,-0.22687541318722146,2024-06,2024
2024-06-13,80000301.98485,20778223.0,100778524.98485,11,-0.0016483445127303264,101174456.95210001,-0.3913358956178577,2024-06,2024
2024-06-14,81638271.67765,19008227.0,100646498.67765,10,-0.0013100638972424195,101174456.95210001,-0.5218296103135601,2024-06,2024
2024-06-17,81386812.49815,19134416.0,100521228.49815,10,-0.00124465511613292,101174456.95210001,-0.6456456240326222,2024-06,2024
2024-06-18,79672610.99095,20922859.0,100595469.99095,11,0.0007385653151001925,101174456.95210001,-0.572265943986357,2024-06,2024
2024-06-19,79672610.99095,20732963.0,100405573.99095,11,-0.0018877191986585995,101174456.95210001,-0.759957586443014,2024-06,2024
2024-06-20,78170036.95225,22006173.0,100176209.95225,12,-0.0022843755538977106,101174456.95210001,-0.986659113300321,2024-06,2024
2024-06-21,78170036.95225,22185342.0,100355378.95225,12,0.0017885384173088603,101174456.95210001,-0.8095699492983579,2024-06,2024
2024-06-24,78170036.95225,21992475.0,100162511.95225,12,-0.001921840184488488,101174456.95210001,-1.0001981036864867,2024-06,2024
2024-06-25,79811759.54125,20428546.0,100240305.54125,11,0.0007766737024035297,101174456.95210001,-0.9233075610104511,2024-06,2024
2024-06-26,79811759.54125,20326011.0,100137770.54125,11,-0.001022891934001624,101174456.95210001,-1.0246523105538503,2024-06,2024
2024-06-27,79811759.54125,20298978.0,100110737.54125,11,-0.00026995807729579546,101174456.95210001,-1.0513715051157728,2024-06,2024
2024-06-28,79811759.54125,20301603.0,100113362.54125,11,2.6220963549761223e-05,101174456.95210001,-1.0487769767347181,2024-06,2024
2024-07-01,79811759.54125,20254792.0,100066551.54125,11,-0.0004675799394981972,101174456.95210001,-1.0950445836092104,2024-07,2024
2024-07-02,79811759.54125,20125092.0,99936851.54125,11,-0.0012961374005832083,101174456.95210001,-1.2232389954274079,2024-07,2024
2024-07-03,81275159.73775001,18539640.0,99814799.73775001,10,-0.0012212892603447045,101174456.95210001,-1.3438739928139327,2024-07,2024
2024-07-04,81275159.73775001,18500824.0,99775983.73775001,10,-0.00038888020716354443,101174456.95210001,-1.3822394075335562,2024-07,2024
2024-07-05,79868117.75455001,19786478.0,99654595.75455001,11,-0.0012166052255525583,101174456.95210001,-1.502218290402647,2024-07,2024
2024-07-08,79868117.75455001,19766930.0,99635047.75455001,11,-0.0001961575364587409,101174456.95210001,-1.5215393726094482,2024-07,2024
2024-07-09,81299077.93225001,18182820.0,99481897.93225001,10,-0.0015371079329161708,101174456.95210001,-1.6729113956611845,2024-07,2024
2024-07-10,83830871.04445001,15728399.0,99559270.04445001,9,0.0007777506642736576,101174456.95210001,-1.59643743718307,2024-07,2024
2024-07-11,83830871.04445001,15630964.0,99461835.04445001,9,-0.0009786632621603397,101174456.95210001,-1.6927413887289922,2024-07,2024
2024-07-12,85928883.59545001,13468240.0,99397123.59545001,8,-0.00065061587664339,101174456.95210001,-1.7567016519707686,2024-07,2024
2024-07-15,85928883.59545001,13573664.0,99502547.59545001,8,0.0010606343140178165,101174456.95210001,-1.6525014386205632,2024-07,2024
2024-07-16,85928883.59545001,13437543.0,99366426.59545001,8,-0.0013680152246294819,101174456.95210001,-1.7870423139567608,2024-07,2024
2024-07-17,85928883.59545001,13594842.0,99523725.59545001,8,0.0015830195911181733,101174456.95210001,-1.6315692778380975,2024-07,2024
2024-07-18,88028237.17870001,11469949.0,99498186.17870001,7,-0.0002566163655670639,101174456.95210001,-1.6568122270165548,2024-07,2024
2024-07-19,89695779.37450002,9781856.0,99477635.37450002,6,-0.00020654451090273973,101174456.95210001,-1.6771244726357462,2024-07,2024
2024-07-22,89695779.37450002,9922909.0,99618688.37450002,6,0.0014179368002564807,101174456.95210001,-1.5377088491184587,2024-07,2024
2024-07-23,89695779.37450002,9988243.0,99684022.37450002,6,0.0006558407972045988,101174456.95210001,-1.4731332615954817,2024-07,2024
2024-07-24,89695779.37450002,10057684.0,99753463.37450002,6,0.0006966111353243765,101174456.95210001,-1.4044983490968892,2024-07,2024
2024-07-25,89695779.37450002,9943408.0,99639187.37450002,6,-0.0011455842848381304,101174456.95210001,-1.5174478063438923,2024-07,2024
2024-07-26,89695779.37450002,10078402.0,99774181.37450002,6,0.001354828391891827,101174456.95210001,-1.3840208485259606,2024-07,2024
2024-07-29,89695779.37450002,10204587.0,99900366.37450002,6,0.001264705941573796,101174456.95210001,-1.2593006337589658,2024-07,2024
2024-07-30,88064348.63335001,12058167.0,100122515.63335001,7,0.0022237081495499744,101174456.95210001,-1.039730135886002,2024-07,2024
2024-07-31,88064348.63335001,12147025.0,100211373.63335001,7,0.0008874926827189267,101174456.95210001,-0.95190362050172,2024-07,2024
2024-08-01,88064348.63335001,12140785.0,100205133.63335001,7,-6.226838106049293e-05,101174456.95210001,-0.9580711851103979,2024-08,2024
2024-08-02,84701286.06265001,15563146.0,100264432.06265001,9,0.0005917703729327872,101174456.95210001,-0.8994611059596205,2024-08,2024
2024-08-05,84701286.06265001,15627770.0,100329056.06265001,9,0.000644535641109778,101174456.95210001,-0.8355872765892334,2024-08,2024
2024-08-06,84701286.06265001,15575123.0,100276409.06265001,9,-0.0005247433003567892,101174456.95210001,-0.8876231377996624,2024-08,2024
2024-08-07,84701286.06265001,15471725.0,100173011.06265001,9,-0.0010311298636093147,101174456.95210001,-0.9898208694355759,2024-08,2024
2024-08-08,84701286.06265001,15425772.0,100127058.06265001,9,-0.00045873633539139647,101174456.95210001,-1.0352404361763747,2024-08,2024
2024-08-09,84701286.06265001,15275667.0,99976953.06265001,9,-0.0014991452151333906,101174456.95210001,-1.1836029819433027,2024-08,2024
2024-08-12,84701286.06265001,15080866.0,99782152.06265001,9,-0.0019484590601388518,101174456.95210001,-1.3761426860034158,2024-08,2024
2024-08-13,82906370.12515001,16732371.0,99638741.12515001,10,-0.0014372403735084527,101174456.95210001,-1.5178888755262283,2024-08,2024
2024-08-14,82906370.12515001,16706405.0,99612775.12515001,10,-0.00026060144585116074,101174456.95210001,-1.5435534560757374,2024-08,2024
2024-08-15,82906370.12515001,16503808.0,99410178.12515001,10,-0.0020338455559084645,101174456.95210001,-1.7437986623296413,2024-08,2024
2024-08-16,84397833.29095002,14894769.0,99292602.29095002,9,-0.0011827343680239633,101174456.95210001,-1.860009648523182,2024-08,2024
2024-08-19,84397833.29095002,15015925.0,99413758.29095002,9,0.0012201916074772168,101174456.95210001,-1.7402600559384054,2024-08,2024
2024-08-20,84397833.29095002,15080505.0,99478338.29095002,9,0.0006496082746514364,101174456.95210001,-1.6764297158056436,2024-08,2024
2024-08-21,85664452.70830001,13821293.0,99485745.70830001,8,7.446261645749352e-05,101174456.95210001,-1.6691082855028339,2024-08,2024
2024-08-22,85664452.70830001,13942463.0,99606915.70830001,8,0.0012179634292059927,101174456.95210001,-1.5493448554333584,2024-08,2024
2024-08-23,85664452.70830001,13746419.0,99410871.70830001,8,-0.0019681765930200656,101174456.95210001,-1.7431131304563863,2024-08,2024
2024-08-26,85215691.45345001,14148638.0,99364329.45345001,8,-0.0004681807336582855,101174456.95210001,-1.7891151118379471,2024-08,2024
2024-08-27,85215691.45345001,14156649.0,99372340.45345001,8,8.062249344464867e-05,101174456.95210001,-1.7811971054148508,2024-08,2024
2024-08-28,85215691.45345001,14270293.0,99485984.45345001,8,0.0011436180277271113,101174456.95210001,-1.6688723117628288,2024-08,2024
2024-08-29,82118401.52275,17250614.0,99369015.52275,10,-0.0011757327561525699,101174456.95210001,-1.7844834395353077,2024-08,2024
2024-08-30,82118401.52275,17284811.0,99403212.52275,10,0.00034414147931416394,101174456.95210001,-1.7506834063745762,2024-08,2024
2024-09-02,82118401.52275,17295532.0,99413933.52275,10,0.00010785365711951655,101174456.95210001,-1.7400868582704676,2024-09,2024
2024-09-03,82118401.52275,17180536.0,99298937.52275,10,-0.0011567392610380978,101174456.95210001,-1.853747957587703,2024-09,2024
2024-09-04,82118401.52275,17235729.0,99354130.52275,10,0.000555826692378858,101174456.95210001,-1.7991956509455922,2024-09,2024
2024-09-05,81224880.1111,18172386.0,99397266.1111,11,0.00043415999036011677,101174456.95210001,-1.7565607906760479,2024-09,2024
2024-09-06,81224880.1111,18413838.0,99638718.1111,11,0.0024291613788463007,101174456.95210001,-1.5179116224237164,2024-09,2024
2024-09-09,81224880.1111,18599875.0,99824755.1111,11,0.0018671155503282577,101174456.95210001,-1.3340341837851504,2024-09,2024
2024-09-10,81224880.1111,18550378.0,99775258.1111,11,-0.000495838932386139,101174456.95210001,-1.382956610938314,2024-09,2024
2024-09-11,81224880.1111,18543256.0,99768136.1111,11,-7.138042170806713e-05,101174456.95210001,-1.3899959370830264,2024-09,2024
2024-09-12,81224880.1111,18315441.0,99540321.1111,11,-0.0022834444831795198,101174456.95210001,-1.6151664068468092,2024-09,2024
2024-09-13,82743989.4793,16727553.0,99471542.4793,10,-0.000690962526866179,101174456.95210001,-1.6831466400716426,2024-09,2024
2024-09-16,82743989.4793,16464900.0,99208889.4793,10,-0.002640483835411045,101174456.95210001,-1.9427507021170167,2024-09,2024
2024-09-17,82743989.4793,16535896.0,99279885.4793,10,0.0007156213558343616,101174456.95210001,-1.8725788404250754,2024-09,2024
2024-09-18,82743989.4793,16521851.0,99265840.4793,10,-0.0001414687369167833,101174456.95210001,-1.8864608027534222,2024-09,2024
2024-09-19,80995206.50875,18387608.0,99382814.50875,11,0.0011783915683905022,101174456.95210001,-1.7708446354184404,2024-09,2024
2024-09-20,80995206.50875,18563071.0,99558277.50875,11,0.0017655265738580894,101174456.95210001,-1.5974184512946437,2024-09,2024
2024-09-23,80995206.50875,18578962.0,99574168.50875,11,0.00015961505560002642,101174456.95210001,-1.581711917769563,2024-09,2024
2024-09-24,82454874.74710001,17333471.0,99788345.74710001,10,0.0021509317281538376,101174456.95210001,-1.3700208993029122,2024-09,2024
2024-09-25,82454874.74710001,17343695.0,99798569.74710001,10,0.00010245685428955653,101174456.95210001,-1.3599155819056166,2024-09,2024
2024-09-26,82454874.74710001,17402250.0,99857124.74710001,10,0.0005867318554602097,101174456.95210001,-1.3020403021522273,2024-09,2024
2024-09-27,80729389.9105,19036659.0,99766048.9105,11,-0.0009120614761406465,101174456.95210001,-1.3920589089663213,2024-09,2024
2024-09-30,80729389.9105,19231380.0,99960769.9105,11,0.0019517762016885154,101174456.95210001,-1.199598276247345,2024-09,2024
2024-10-01,80729389.9105,19265409.0,99994798.9105,11,0.0003404235484627538,101174456.95210001,-1.165964292903001,2024-10,2024
2024-10-02,79058902.7992,21046759.0,100105661.7992,12,0.0011086865507796695,101174456.95210001,-1.0563883267552603,2024-10,2024
2024-10-03,79058902.7992,21300678.0,100359580.7992,12,0.0025365098780258943,101174456.95210001,-0.8054168783785071,2024-10,2024
2024-10-04,79058902.7992,21122652.0,100181554.7992,12,-0.0017738814628589505,101174456.95210001,-0.9813763105939769,2024-10,2024
2024-10-07,79058902.7992,21132458.0,100191360.7992,12,9.788229000484705e-05,101174456.95210001,-0.9716841409541214,2024-10,2024
2024-10-08,79058902.7992,21258180.0,100317082.7992,12,0.0012548187687755341,101174456.95210001,-0.8474215515739563,2024-10,2024
2024-10-09,79058902.7992,21229525.0,100288427.7992,12,-0.000285644271149299,101174456.95210001,-0.8757439175774293,2024-10,2024
2024-10-10,79058902.7992,21262883.0,100321785.7992,12,0.00033262062963834715,101174456.95210001,-0.8427731451068707,2024-10,2024
2024-10-11,77386636.5322,22868438.0,100255074.5322,13,-0.0006649728816982003,101174456.95210001,-0.9087100119897723,2024-10,2024
2024-10-14,79298929.57675,20904378.0,100203307.57675,12,-0.0005163524708504674,101174456.95210001,-0.9598760444148406,2024-10,2024
2024-10-15,79298929.57675,20949091.0,100248020.57675,12,0.0004462227952479747,101174456.95210001,-0.9156820834616636,2024-10,2024
2024-10-16,79298929.57675,20999122.0,100298051.57675,12,0.0004990721982554014,101174456.95210001,-0.8662318551064113,2024-10,2024
2024-10-17,79298929.57675,20920818.0,100219747.57675,12,-0.0007807130723779254,101174456.95210001,-0.943626883811208,2024-10,2024
2024-10-18,79298929.57675,20923035.0,100221964.57675,12,2.212138878410208e-05,101174456.95210001,-0.9414356192699517,2024-10,2024
2024-10-21,79298929.57675,20997744.0,100296673.57675,12,0.0007454353974749584,101174456.95210001,-0.8675938589574944,2024-10,2024
2024-10-22,79298929.57675,20835573.0,100134502.57675,12,-0.001616913046232793,101174456.95210001,-1.0278823397513948,2024-10,2024
2024-10-23,77841124.61905,22387696.0,100228820.61905,13,0.0009419135250381405,101174456.95210001,-0.9346591635255469,2024-10,2024
2024-10-24,77841124.61905,22583534.0,100424658.61905,13,0.001953909053208802,101174456.95210001,-0.7410944972059468,2024-10,2024
2024-10-25,77841124.61905,22678609.0,100519733.61905,13,0.0009467296310228246,101174456.95210001,-0.6471231502235634,2024-10,2024
2024-10-28,77841124.61905,22754470.0,100595594.61905,13,0.0007546876346440357,101174456.95210001,-0.5721427625987348,2024-10,2024
2024-10-29,76734435.73854999,23901338.0,100635773.73854999,14,0.0003994123167336827,101174456.95210001,-0.5324300517916792,2024-10,2024
2024-10-30,78445792.29955,22025946.0,100471738.29955,13,-0.0016299913331631055,101174456.95210001,-0.6945613287380497,2024-10,2024
2024-10-31,76864989.44515,23606519.0,100471508.44515,14,-2.287751798557558e-06,101174456.95210001,-0.6947885149339714,2024-10,2024
2024-11-01,76864989.44515,23574501.0,100439490.44515,14,-0.00031867740910329623,101174456.95210001,-0.7264348424404868,2024-11,2024
2024-11-04,76864989.44515,23782788.0,100647777.44515,14,0.0020737560403469857,101174456.95210001,-0.5205656870482209,2024-11,2024
2024-11-05,78399700.65175,22127984.0,100527684.65175,13,-0.0011931986621905866,101174456.95210001,-0.639264414985907,2024-11,2024
2024-11-06,78399700.65175,22058776.0,100458476.65175,13,-0.0006884471699487582,101174456.95210001,-0.7076690322034382,2024-11,2024
2024-11-07,78399700.65175,22135949.0,100535649.65175,13,0.0007682079459310209,101174456.95210001,-0.6313918745839644,2024-11,2024
2024-11-08,78399700.65175,22304998.0,100704698.65175,13,0.0016814831414087017,101174456.95210001,-0.464305235235819,2024-11,2024
2024-11-11,79663573.19635,21000350.0,100663923.19635,12,-0.0004049012205578073,101174456.95210001,-0.5046073595351466,2024-11,2024
2024-11-12,79663573.19635,21230151.0,100893724.19635,12,0.002282853605375168,101174456.95210001,-0.27747394372764006,2024-11,2024
2024-11-13,79663573.19635,21237033.0,100900606.19635,12,6.821038726467776e-05,101174456.95210001,-0.27067183160633834,2024-11,2024
2024-11-14,79663573.19635,21139596.0,100803169.19635,12,-0.0009656730883300657,101174456.95210001,-0.3669777599357886,2024-11,2024
2024-11-15,79663573.19635,21073603.0,100737176.19635,12,-0.0006546718771456295,101174456.95210001,-0.4322046976313808,2024-11,2024
2024-11-18,79663573.19635,20992346.0,100655919.19635,12,-0.0008066237616350946,101174456.95210001,-0.5125184472158933,2024-11,2024
2024-11-19,79663573.19635,20929022.0,100592595.19635,12,-0.000629113523631708,101174456.95210001,-0.5751073672928056,2024-11,2024
2024-11-20,79663573.19635,20961838.0,100625411.19635,12,0.0003262267956796183,101174456.95210001,-0.5426723031584497,2024-11,2024
2024-11-21,79663573.19635,21091624.0,100755197.19635,12,0.0012897934871216599,101174456.95210001,-0.41439288964853005,2024-11,2024
2024-11-22,79663573.19635,20891837.0,100555410.19635,12,-0.001982895230810411,101174456.95210001,-0.6118607150450006,2024-11,2024
2024-11-25,78336179.9512,22147714.0,100483893.9512,13,-0.0007112123058357067,101174456.95210001,-0.6825467827585722,2024-11,2024
2024-11-26,80043779.62779999,20261611.0,100305390.62779999,12,-0.0017764371620261343,101174456.95210001,-0.858977997491473,2024-11,2024
2024-11-27,80043779.62779999,20388998.0,100432777.62779999,12,0.0012699915647873539,101174456.95210001,-0.733069735823896,2024-11,2024
2024-11-28,80043779.62779999,20297636.0,100341415.62779999,12,-0.00090968309508066,101174456.95210001,-0.8233711841857629,2024-11,2024
2024-11-29,78687615.69384998,21753957.0,100441572.69384998,13,0.0009981627767889911,101174456.95210001,-0.7243767649743891,2024-11,2024
2024-12-02,78330116.61354998,22082505.0,100412621.61354998,13,-0.00028823802259891895,101174456.95210001,-0.7529917743079305,2024-12,2024
2024-12-03,78330116.61354998,21829363.0,100159479.61354998,13,-0.0025210177359400454,101174456.95210001,-1.0031952422838915,2024-12,2024
2024-12-04,78330116.61354998,21876119.0,100206235.61354998,13,0.00046681552440563934,101174456.95210001,-0.9569819969564309,2024-12,2024
2024-12-05,78330116.61354998,21896533.0,100226649.61354998,13,0.00020371985710276874,101174456.95210001,-0.9368049674818227,2024-12,2024
2024-12-06,78330116.61354998,21994020.0,100324136.61354998,13,0.0009726654574995219,101174456.95210001,-0.8404496195641619,2024-12,2024
2024-12-09,78330116.61354998,22140415.0,100470531.61354998,13,0.001459220133275707,101174456.95210001,-0.6957540072424577,2024-12,2024
2024-12-10,78330116.61354998,21925623.0,100255739.61354998,13,-0.002137860689601756,101174456.95210001,-0.9080526510609178,2024-12,2024
2024-12-11,78330116.61354998,22038450.0,100368566.61354998,13,0.001125391927034869,101174456.95210001,-0.7965353734802566,2024-12,2024
2024-12-12,78330116.61354998,21981513.0,100311629.61354998,13,-0.000567279198269599,101174456.95210001,-0.8528114353591517,2024-12,2024
2024-12-13,76870616.55474998,23360684.0,100231300.55474998,14,-0.0008007950734073566,101174456.95210001,-0.932208015503909,2024-12,2024
2024-12-16,76870616.55474998,23410925.0,100281541.55474998,14,0.0005012506045709575,101174456.95210001,-0.8825502248781721,2024-12,2024
2024-12-17,76870616.55474998,23462367.0,100332983.55474998,14,0.0005129757600697005,101174456.95210001,-0.8317053757436178,2024-12,2024
2024-12-18,77134522.90614997,23156534.0,100291056.90614997,14,-0.0004178750308678758,101174456.95210001,-0.8731453299208483,2024-12,2024
2024-12-19,79884504.45804997,20095074.0,99979578.45804997,12,-0.0031057449957025973,101174456.95210001,-1.1810080627521862,2024-12,2024
2024-12-20,79884504.45804997,19998540.0,99883044.45804997,12,-0.000965537177579745,101174456.95210001,-1.2764214733185537,2024-12,2024
2024-12-23,79884504.45804997,20073699.0,99958203.45804997,12,0.0007524700554313313,101174456.95210001,-1.2021349367122014,2024-12,2024
2024-12-24,79884504.45804997,20137964.0,100022468.45804997,12,0.0006429187177916518,101174456.95210001,-1.1386159399851663,2024-12,2024
2024-12-25,81469040.24724996,18581626.0,100050666.24724996,11,0.00028191455014758837,101174456.95210001,-1.1107454773709284,2024-12,2024
2024-12-26,81469040.24724996,18638737.0,100107777.24724996,11,0.000570820786528925,101174456.95210001,-1.0542974353250605,2024-12,2024
2024-12-27,81469040.24724996,18663859.0,100132899.24724996,11,0.0002509495335007994,101174456.95210001,-1.029467057424546,2024-12,2024
2024-12-30,81469040.24724996,18657207.0,100126247.24724996,11,-6.643171275377835e-05,101174456.95210001,-1.036041839440079,2024-12,2024
2024-12-31,82746883.45644996,17495247.0,100242130.45644996,10,0.0011573709430439116,101174456.95210001,-0.9215038298564362,2024-12,2024
2025-01-01,82746883.45644996,17420531.0,100167414.45644996,10,-0.0007453552678876596,101174456.95210001,-0.995352508911243,2025-01,2025
2025-01-02,82746883.45644996,17278145.0,100025028.45644996,10,-0.0014214802365883905,101174456.95210001,-1.1360856586502244,2025-01,2025
2025-01-03,82746883.45644996,17334827.0,100081710.45644996,10,0.0005666781692013068,101174456.95210001,-1.080061636671203,2025-01,2025
2025-01-06,82746883.45644996,17458949.0,100205832.45644996,10,0.0012402066215086993,101174456.95210001,-0.9573804741137757,2025-01,2025
2025-01-07,82746883.45644996,17222845.0,99969728.45644996,10,-0.0023561901958412124,101174456.95210001,-1.1907437232111058,2025-01,2025
2025-01-08,82746883.45644996,17152878.0,99899761.45644996,10,-0.0006998818650435501,101174456.95210001,-1.2598985297776735,2025-01,2025
2025-01-09,82746883.45644996,17144486.0,99891369.45644996,10,-8.400420459120372e-05,101174456.95210001,-1.268193113462934,2025-01,2025
2025-01-10,82746883.45644996,17144316.0,99891199.45644996,10,-1.70184872749779e-06,101174456.95210001,-1.26836114006285,2025-01,2025
2025-01-13,82746883.45644996,16924042.0,99670925.45644996,10,-0.0022051392034393436,101174456.95210001,-1.486078147532716,2025-01,2025
2025-01-14,82746883.45644996,17034486.0,99781369.45644996,10,0.0011080864303627536,101174456.95210001,-1.37691620752617,2025-01,2025
2025-01-15,82746883.45644996,16900127.0,99647010.45644996,10,-0.001346533934460048,101174456.95210001,-1.5097155365738277,2025-01,2025
2025-01-16,82746883.45644996,17248353.0,99995236.45644996,10,0.0034945955569052334,101174456.95210001,-1.1655318260896055,2025-01,2025
2025-01-17,82746883.45644996,17119856.0,99866739.45644996,10,-0.0012850312130214814,101174456.95210001,-1.2925372026154567,2025-01,2025
2025-01-20,84177357.07374996,15759850.0,99937207.07374996,9,0.0007056164813585841,101174456.95210001,-1.2228875900325438,2025-01,2025
